Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub0Category,Product Name,Discount,Sales,Profit,Quantity
AZ0201302820920,1/28/2013,Spencer Wallis,France,Aquitaine0Limousin0Poitou0Charentes,Blanquefort,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal 30Hole Punch, Durable",0,61,28,2
AZ0201302820920,1/28/2013,Spencer Wallis,France,Aquitaine0Limousin0Poitou0Charentes,Blanquefort,Central,Consumer,Economy,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled",0,77,5,4
AZ0201303010251,1/28/2013,Henry Chandler,Germany,Berlin,Berlin,Central,Home Office,Priority,Technology,Phones,"Motorola Smart Phone, Cordless",0.1,2893,97,5
AZ0201306752610,1/28/2013,Riley Howells,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Art,"Stanley Pens, Fluorescent",0,45,4,4
AZ0201307228854,1/28/2013,Brooke Hodgson,Germany,North Rhine0Westphalia,Bochum,Central,Consumer,Economy,Office Supplies,Art,"Sanford Sketch Pad, Blue",0,91,3,2
AZ0201307228854,1/28/2013,Brooke Hodgson,Germany,North Rhine0Westphalia,Bochum,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Binding Machine, Clear",0,98,39,2
AZ0201307228854,1/28/2013,Brooke Hodgson,Germany,North Rhine0Westphalia,Bochum,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones 30Hole Punch, Durable",0,88,19,3
AZ0201307228854,1/28/2013,Brooke Hodgson,Germany,North Rhine0Westphalia,Bochum,Central,Consumer,Economy,Technology,Accessories,"SanDisk Mouse, Erganomic",0,36,7,1
AZ0201307321100,1/29/2013,Elijah Sodeman,Germany,North Rhine0Westphalia,Krefeld,Central,Consumer,Economy,Furniture,Furnishings,"Deflect0O Frame, Erganomic",0,217,4,2
AZ0201307321100,1/29/2013,Elijah Sodeman,Germany,North Rhine0Westphalia,Krefeld,Central,Consumer,Economy,Technology,Phones,"Motorola Smart Phone, Full Size",0,3220,966,5
AZ0201307144565,1/29/2013,Noah Old,France,Pays de la Loire,Saint0Herblain,Central,Corporate,Economy Plus,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",0,135,38,5
AZ0201302871668,1/29/2013,Mark Washington,United Kingdom,England,Leicester,North,Home Office,Economy,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",0,21,10,3
AZ0201302871668,1/29/2013,Mark Washington,United Kingdom,England,Leicester,North,Home Office,Economy,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",0,37,11,5
BN0201309290481,1/29/2013,Jade Howe,Netherlands,Gelderland,Apeldoorn,Central,Corporate,Economy,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",0.5,516,237,6
BN0201309290481,1/29/2013,Jade Howe,Netherlands,Gelderland,Apeldoorn,Central,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",0.5,28,14,5
BN0201309290481,1/29/2013,Jade Howe,Netherlands,Gelderland,Apeldoorn,Central,Corporate,Economy,Office Supplies,Storage,"Rogers Folders, Single Width",0.5,46,39,3
BN0201309290481,1/29/2013,Jade Howe,Netherlands,Gelderland,Apeldoorn,Central,Corporate,Economy,Technology,Accessories,"SanDisk Flash Drive, Erganomic",0.5,37,36,2
BN0201309290481,1/29/2013,Jade Howe,Netherlands,Gelderland,Apeldoorn,Central,Corporate,Economy,Technology,Machines,"Panasonic Receipt Printer, Wireless",0.5,181,87,3
BN0201303382975,1/29/2013,Kiera Chandler,Spain,Madrid,Madrid,South,Consumer,Economy Plus,Office Supplies,Art,"BIC Sketch Pad, Water Color",0,104,16,2
BN0201303382975,1/29/2013,Kiera Chandler,Spain,Madrid,Madrid,South,Consumer,Economy Plus,Office Supplies,Storage,"Rogers File Cart, Blue",0.1,886,89,7
BN0201303382975,1/29/2013,Kiera Chandler,Spain,Madrid,Madrid,South,Consumer,Economy Plus,Office Supplies,Storage,"Smead File Cart, Single Width",0.1,1271,127,11
BN0201303382975,1/29/2013,Kiera Chandler,Spain,Madrid,Madrid,South,Consumer,Economy Plus,Technology,Accessories,"Logitech Memory Card, Bluetooth",0,517,72,5
BN0201301331129,1/29/2013,Joshua Andrews,Germany,Hesse,Frankfurt,Central,Home Office,Priority,Office Supplies,Storage,"Smead Box, Industrial",0.1,20,0,2
AZ0201304695676,1/30/2013,Paige Hopley,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Binding Machine, Clear",0,197,79,4
AZ0201304695676,1/30/2013,Paige Hopley,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Supplies,"Elite Scissors, Serrated",0,77,5,4
AZ0201303945159,1/31/2013,Jodie Mellor,Spain,Andalusía,Marbella,South,Consumer,Economy,Office Supplies,Storage,"Smead Shelving, Wire Frame",0.1,43,17,1
AZ0201309011810,1/31/2013,Jade Daniels,France,Ile0de0France,Paris,Central,Corporate,Economy,Office Supplies,Envelopes,"Jiffy Business Envelopes, Security0Tint",0,48,3,3
AZ0201309561229,1/31/2013,Leslie Wilson,Germany,North Rhine0Westphalia,Bonn,Central,Consumer,Economy,Furniture,Chairs,"Hon Swivel Stool, Adjustable",0.1,150,5,1
AZ0201308886888,2/1/2013,Koby Phillip,Italy,Apulia,Bari,South,Consumer,Economy Plus,Office Supplies,Art,"BIC Markers, Water Color",0,89,31,3
AZ0201303615405,2/1/2013,David Lowe,France,Nord0Pas0de0Calais0Picardie,Lomme,Central,Consumer,Economy,Office Supplies,Art,"BIC Highlighters, Water Color",0,22,4,1
AZ0201303615405,2/1/2013,David Lowe,France,Nord0Pas0de0Calais0Picardie,Lomme,Central,Consumer,Economy,Office Supplies,Binders,"Cardinal Hole Reinforcements, Recycled",0,17,7,3
AZ0201302326728,2/1/2013,Nate Wilder0Neligan,France,Aquitaine0Limousin0Poitou0Charentes,Bordeaux,Central,Consumer,Economy,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",0.1,304,95,2
AZ0201305414394,2/2/2013,Tahlia Murnin,France,Aquitaine0Limousin0Poitou0Charentes,Bordeaux,Central,Consumer,Economy,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",0,34,12,3
AZ0201305414394,2/2/2013,Tahlia Murnin,France,Aquitaine0Limousin0Poitou0Charentes,Bordeaux,Central,Consumer,Economy,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",0,251,55,8
AZ0201307432125,2/3/2013,Andrew Shah,France,Ile0de0France,Alfortville,Central,Home Office,Immediate,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",0,338,13,7
AZ0201303240279,2/4/2013,Leon Barnes,France,Nord0Pas0de0Calais0Picardie,Lens,Central,Consumer,Economy Plus,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",0.1,154,14,1
AZ0201308073030,2/5/2013,Edward Davidson,Austria,Upper Austria,Linz,Central,Home Office,Economy,Office Supplies,Binders,"Ibico Index Tab, Clear",0,45,8,5
AZ0201302176321,2/5/2013,Alexander Bennett,Spain,Ceuta,Ceuta,South,Corporate,Economy,Office Supplies,Paper,"Enermax Parchment Paper, Premium",0,46,0,3
AZ0201306727815,2/5/2013,Lucas Northcott,United Kingdom,England,Chester,North,Consumer,Economy Plus,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",0,876,228,2
AZ0201306727815,2/5/2013,Lucas Northcott,United Kingdom,England,Chester,North,Consumer,Economy Plus,Furniture,Tables,"Barricks Training Table, Rectangular",0,2843,256,9
AZ0201306727815,2/5/2013,Lucas Northcott,United Kingdom,England,Chester,North,Consumer,Economy Plus,Office Supplies,Envelopes,"Jiffy Peel and Seal, Recycled",0,56,10,3
AZ0201306727815,2/5/2013,Lucas Northcott,United Kingdom,England,Chester,North,Consumer,Economy Plus,Technology,Machines,"Epson Receipt Printer, Wireless",0,234,56,2
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Furniture,Bookcases,"Ikea 30Shelf Cabinet, Mobile",0.5,72,38,1
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",0.5,225,63,3
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Office Supplies,Appliances,"Cuisinart Refrigerator, Silver",0.5,994,656,4
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Office Supplies,Art,"Boston Highlighters, Blue",0.5,19,9,2
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Office Supplies,Fasteners,"Accos Push Pins, Metal",0.5,22,15,3
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Office Supplies,Fasteners,"Advantus Clamps, Assorted Sizes",0.5,33,25,4
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Office Supplies,Paper,"Enermax Parchment Paper, Premium",0.5,31,31,4
BN0201304799461,2/5/2013,Jennifer Mattingly,Sweden,Stockholm,Stockholm,North,Home Office,Immediate,Office Supplies,Paper,"SanDisk Message Books, 8.5 x 11",0.5,28,1,2
AZ0201302543728,2/6/2013,Elise Godfrey,France,Pays de la Loire,Nantes,Central,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, with clear poly window",0,63,19,3
AZ0201302543728,2/6/2013,Elise Godfrey,France,Pays de la Loire,Nantes,Central,Consumer,Economy Plus,Technology,Copiers,"Brother Wireless Fax, Digital",0.2,965,68,3
AZ0201305618909,2/6/2013,Shannon Howe,France,Brittany,Vannes,Central,Consumer,Priority,Furniture,Bookcases,"Dania Floating Shelf Set, Pine",0.1,154,41,1
BN0201305031652,2/6/2013,Hayley Swanston,Italy,Emilia0Romagna,Reggio nell'Emilia,South,Home Office,Economy Plus,Technology,Machines,"Okidata Inkjet, Wireless",0.4,1508,981,8
AZ0201305956200,2/7/2013,Everett Dunbar,Spain,Murcia,Lorca,South,Corporate,Economy,Office Supplies,Storage,"Tenex Trays, Blue",0.1,293,36,6
AZ0201305956200,2/7/2013,Everett Dunbar,Spain,Murcia,Lorca,South,Corporate,Economy,Office Supplies,Supplies,"Acme Scissors, Steel",0,50,23,2
AZ0201308717132,2/7/2013,Zachary Warner,France,Auvergne0Rhône0Alpes,Bron,Central,Consumer,Economy,Office Supplies,Appliances,"KitchenAid Toaster, Black",0.1,229,51,3
AZ0201305973839,2/8/2013,Rory Jess,Italy,Lombardy,Bergamo,South,Home Office,Economy,Furniture,Furnishings,"Eldon Clock, Durable",0,107,32,2
AZ0201305973839,2/8/2013,Rory Jess,Italy,Lombardy,Bergamo,South,Home Office,Economy,Office Supplies,Binders,"Cardinal Binding Machine, Economy",0,100,28,2
AZ0201305973839,2/8/2013,Rory Jess,Italy,Lombardy,Bergamo,South,Home Office,Economy,Office Supplies,Supplies,"Acme Trimmer, High Speed",0,178,52,4
AZ020130253234,2/8/2013,Beverly Brooks,Germany,North Rhine0Westphalia,Euskirchen,Central,Consumer,Economy,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security0Tint",0,209,2,7
BN0201308439557,2/8/2013,Justin Armit,Netherlands,Groningen,Groningen,Central,Consumer,Economy,Office Supplies,Labels,"Hon Color Coded Labels, Laser Printer Compatible",0.5,32,10,5
BN0201308439557,2/8/2013,Justin Armit,Netherlands,Groningen,Groningen,Central,Consumer,Economy,Technology,Accessories,"Belkin Memory Card, Programmable",0.5,291,116,5
AZ0201304378960,2/11/2013,Nathan Iqbal,Austria,Carinthia,Villach,Central,Consumer,Economy,Office Supplies,Art,"BIC Highlighters, Easy0Erase",0,19,4,1
AZ0201302192067,2/11/2013,Robert Barnes,France,Aquitaine0Limousin0Poitou0Charentes,Cognac,Central,Consumer,Economy,Furniture,Chairs,"Office Star Swivel Stool, Black",0.1,309,82,2
AZ020130673329,2/11/2013,Zara Jennings,Spain,Andalusía,Seville,South,Consumer,Economy,Office Supplies,Binders,"Wilson Jones 30Hole Punch, Economy",0,112,37,4
AZ0201308471021,2/11/2013,Ewan Hyde,Spain,Madrid,Parla,South,Consumer,Economy,Office Supplies,Art,"Sanford Pencil Sharpener, Easy0Erase",0,81,41,3
AZ0201308471021,2/11/2013,Ewan Hyde,Spain,Madrid,Parla,South,Consumer,Economy,Office Supplies,Binders,"Avery Binder Covers, Recycled",0,11,4,1
AZ0201303726775,2/11/2013,Max Ronald,Germany,North Rhine0Westphalia,Wuppertal,Central,Corporate,Economy,Furniture,Bookcases,"Sauder Classic Bookcase, Mobile",0.1,1973,767,5
AZ0201303726775,2/11/2013,Max Ronald,Germany,North Rhine0Westphalia,Wuppertal,Central,Corporate,Economy,Furniture,Furnishings,"Eldon Clock, Duo Pack",0,170,75,3
AZ0201303726775,2/11/2013,Max Ronald,Germany,North Rhine0Westphalia,Wuppertal,Central,Corporate,Economy,Office Supplies,Binders,"Avery Index Tab, Durable",0,13,3,2
AZ0201303726775,2/11/2013,Max Ronald,Germany,North Rhine0Westphalia,Wuppertal,Central,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",0,145,44,3
AZ0201309809267,2/12/2013,Jade Farmer,Germany,Bremen,Bremen,Central,Consumer,Economy,Furniture,Furnishings,"Deflect0O Door Stop, Durable",0,123,17,3
AZ0201309809267,2/12/2013,Jade Farmer,Germany,Bremen,Bremen,Central,Consumer,Economy,Office Supplies,Art,"BIC Pens, Easy0Erase",0,15,3,1
AZ0201309809267,2/12/2013,Jade Farmer,Germany,Bremen,Bremen,Central,Consumer,Economy,Office Supplies,Art,"Sanford Markers, Easy0Erase",0,188,4,8
AZ0201309809267,2/12/2013,Jade Farmer,Germany,Bremen,Bremen,Central,Consumer,Economy,Office Supplies,Binders,"Ibico Binder Covers, Economy",0,123,17,9
AZ0201309809267,2/12/2013,Jade Farmer,Germany,Bremen,Bremen,Central,Consumer,Economy,Office Supplies,Storage,"Tenex Trays, Industrial",0.1,246,0,5
AZ0201304218614,2/12/2013,Lisa Boyette,France,Provence0Alpes0Côte d'Azur,Marseille,Central,Corporate,Economy Plus,Furniture,Furnishings,"Tenex Frame, Durable",0,535,128,5
AZ0201304218614,2/12/2013,Lisa Boyette,France,Provence0Alpes0Côte d'Azur,Marseille,Central,Corporate,Economy Plus,Office Supplies,Binders,"Ibico 30Hole Punch, Clear",0,209,84,7
AZ020130308992,2/12/2013,Lucas Warren,France,Alsace0Champagne0Ardenne0Lorraine,Haguenau,Central,Consumer,Priority,Technology,Machines,"StarTech Receipt Printer, White",0.2,278,62,3
BN020130931788,2/12/2013,Liam Mathias,United Kingdom,England,Birmingham,North,Corporate,Economy,Office Supplies,Paper,"Eaton Note Cards, Premium",0.5,70,28,5
BN020130695531,2/12/2013,Georgina Fuller,France,Auvergne0Rhône0Alpes,Cournon0d'Auvergne,Central,Consumer,Economy,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",0.1,397,4,5
AZ0201307527034,2/13/2013,Stella Hellyer,Spain,Madrid,Valdemoro,South,Consumer,Economy,Technology,Machines,"StarTech Card Printer, Durable",0.1,442,74,3
AZ0201306530870,2/13/2013,Jesse Godson,France,Ile0de0France,Meudon,Central,Corporate,Economy Plus,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",0,22,3,2
AZ0201306530870,2/13/2013,Jesse Godson,France,Ile0de0France,Meudon,Central,Corporate,Economy Plus,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",0,22,11,2
AZ0201306530870,2/13/2013,Jesse Godson,France,Ile0de0France,Meudon,Central,Corporate,Economy Plus,Technology,Accessories,"Enermax Router, Bluetooth",0,517,46,2
AZ0201304467970,2/13/2013,Niki Peirce,Austria,Vienna,Vienna,Central,Consumer,Economy,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",0,339,102,7
AZ0201308255562,2/13/2013,Sam Rees,Finland,Uusimaa,Helsinki,North,Home Office,Immediate,Office Supplies,Binders,"Ibico 30Hole Punch, Clear",0,30,12,1
BN0201304296083,2/13/2013,Morgan Dodd,Sweden,Stockholm,Stockholm,North,Consumer,Economy,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",0.5,92,15,4
AZ020130248580,2/14/2013,Richard Harvey,France,Ile0de0France,Nanterre,Central,Corporate,Economy,Office Supplies,Art,"Sanford Markers, Easy0Erase",0,71,1,3
AZ020130248580,2/14/2013,Richard Harvey,France,Ile0de0France,Nanterre,Central,Corporate,Economy,Technology,Phones,"Apple Smart Phone, Full Size",0.2,1084,166,2
AZ0201307788817,2/14/2013,Louie Knight,United Kingdom,England,Solihull,North,Consumer,Economy Plus,Office Supplies,Binders,"Avery Binding Machine, Durable",0,151,9,3
AZ0201307788817,2/14/2013,Louie Knight,United Kingdom,England,Solihull,North,Consumer,Economy Plus,Office Supplies,Storage,"Smead Trays, Wire Frame",0,238,31,5
BN0201306654640,2/14/2013,Daniel Burke,Germany,Lower Saxony,Hanover,Central,Home Office,Economy,Office Supplies,Envelopes,"GlobeWeis Mailers, Security0Tint",0.5,82,18,4
AZ0201306823803,2/15/2013,Robert James,Germany,Saxony0Anhalt,Magdeburg,Central,Home Office,Economy,Furniture,Furnishings,"Deflect0O Door Stop, Black",0,88,3,2
AZ0201306823803,2/15/2013,Robert James,Germany,Saxony0Anhalt,Magdeburg,Central,Home Office,Economy,Furniture,Furnishings,"Eldon Clock, Black",0,226,63,4
AZ0201306823803,2/15/2013,Robert James,Germany,Saxony0Anhalt,Magdeburg,Central,Home Office,Economy,Office Supplies,Paper,"Eaton Message Books, Multicolor",0,308,142,14
AZ0201304602895,2/15/2013,Eloise Sykes,France,Nord0Pas0de0Calais0Picardie,Arras,Central,Consumer,Economy,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",0,207,2,7
AZ0201305815303,2/16/2013,Spencer Calvert,Spain,Catalonia,El Prat de Llobregat,South,Corporate,Priority,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",0,22,6,2
AZ0201305815303,2/16/2013,Spencer Calvert,Spain,Catalonia,El Prat de Llobregat,South,Corporate,Priority,Office Supplies,Labels,"Hon Removable Labels, Adjustable",0,11,1,1
AZ0201305815303,2/16/2013,Spencer Calvert,Spain,Catalonia,El Prat de Llobregat,South,Corporate,Priority,Office Supplies,Labels,"Novimex File Folder Labels, 5000 Label Set",0,9,3,1
AZ0201303888761,2/16/2013,Ngoc Orozco,Germany,Berlin,Berlin,Central,Home Office,Economy,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",0.2,256,83,5
AZ0201303888761,2/16/2013,Ngoc Orozco,Germany,Berlin,Berlin,Central,Home Office,Economy,Office Supplies,Binders,"Wilson Jones 30Hole Punch, Economy",0.1,50,13,2
AZ0201303888761,2/16/2013,Ngoc Orozco,Germany,Berlin,Berlin,Central,Home Office,Economy,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",0.1,39,15,6
AZ0201303816496,2/18/2013,Bethany Child,Germany,North Rhine0Westphalia,Hamm,Central,Consumer,Immediate,Office Supplies,Art,"Binney & Smith Pens, Easy0Erase",0,24,0,2
AZ0201308667063,2/18/2013,Bianca Whitford,Spain,Basque Country,San Sebastian,South,Corporate,Economy,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",0.2,409,143,3
AZ0201308667063,2/18/2013,Bianca Whitford,Spain,Basque Country,San Sebastian,South,Corporate,Economy,Furniture,Furnishings,"Deflect0O Stacking Tray, Erganomic",0,48,13,2
AZ0201308667063,2/18/2013,Bianca Whitford,Spain,Basque Country,San Sebastian,South,Corporate,Economy,Office Supplies,Art,"Boston Canvas, Blue",0,161,40,3
AZ0201308667063,2/18/2013,Bianca Whitford,Spain,Basque Country,San Sebastian,South,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",0,34,9,3
AZ0201308667063,2/18/2013,Bianca Whitford,Spain,Basque Country,San Sebastian,South,Corporate,Economy,Technology,Accessories,"Belkin Router, Erganomic",0,1026,482,4
AZ0201308667063,2/18/2013,Bianca Whitford,Spain,Basque Country,San Sebastian,South,Corporate,Economy,Technology,Copiers,"Brother Fax Machine, Color",0,2880,1296,9
AZ0201302039163,2/18/2013,Skye McCaffrey,France,Ile0de0France,Argenteuil,Central,Consumer,Economy Plus,Office Supplies,Binders,"Acco Binding Machine, Recycled",0,103,26,2
AZ0201302039163,2/18/2013,Skye McCaffrey,France,Ile0de0France,Argenteuil,Central,Consumer,Economy Plus,Office Supplies,Binders,"Wilson Jones Index Tab, Clear",0,24,2,4
AZ0201302039163,2/18/2013,Skye McCaffrey,France,Ile0de0France,Argenteuil,Central,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled",0,101,48,5
AZ0201302039163,2/18/2013,Skye McCaffrey,France,Ile0de0France,Argenteuil,Central,Consumer,Economy Plus,Office Supplies,Storage,"Eldon Trays, Single Width",0.1,389,99,9
AZ0201305724915,2/18/2013,Patricia Lukes,France,Auvergne0Rhône0Alpes,Lyon,Central,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",0,56,6,14
AZ0201305724915,2/18/2013,Patricia Lukes,France,Auvergne0Rhône0Alpes,Lyon,Central,Corporate,Economy,Technology,Accessories,"Belkin Flash Drive, Erganomic",0,80,2,2
AZ020130589374,2/19/2013,Bonnie Wilson,United Kingdom,England,Wolverhampton,North,Corporate,Economy Plus,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security0Tint",0,142,70,5
AZ020130589374,2/19/2013,Bonnie Wilson,United Kingdom,England,Wolverhampton,North,Corporate,Economy Plus,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",0,72,16,3
AZ0201303395189,2/19/2013,Claire Harrington,France,Nord0Pas0de0Calais0Picardie,Wattrelos,Central,Home Office,Economy,Office Supplies,Paper,"SanDisk Message Books, Recycled",0,119,53,5
AZ0201303395189,2/19/2013,Claire Harrington,France,Nord0Pas0de0Calais0Picardie,Wattrelos,Central,Home Office,Economy,Office Supplies,Storage,"Eldon Lockers, Blue",0.1,891,0,5
AZ0201303395189,2/19/2013,Claire Harrington,France,Nord0Pas0de0Calais0Picardie,Wattrelos,Central,Home Office,Economy,Technology,Copiers,"Brother Fax and Copier, Color",0.2,328,35,2
AZ0201303395189,2/19/2013,Claire Harrington,France,Nord0Pas0de0Calais0Picardie,Wattrelos,Central,Home Office,Economy,Technology,Copiers,"Hewlett Fax and Copier, Laser",0.2,328,15,2
AZ0201303483064,2/19/2013,Paige Horsfall,France,Provence0Alpes0Côte d'Azur,Nice,Central,Home Office,Economy,Office Supplies,Art,"Binney & Smith Pens, Water Color",0,60,22,4
AZ0201303483064,2/19/2013,Paige Horsfall,France,Provence0Alpes0Côte d'Azur,Nice,Central,Home Office,Economy,Technology,Machines,"Epson Inkjet, Wireless",0.2,262,12,1
AZ0201303483064,2/19/2013,Paige Horsfall,France,Provence0Alpes0Côte d'Azur,Nice,Central,Home Office,Economy,Technology,Machines,"Okidata Card Printer, Wireless",0.2,448,53,3
AZ020130393672,2/20/2013,Ella Dwyer0Gray,France,Auvergne0Rhône0Alpes,Meyzieu,Central,Consumer,Economy,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",0,97,37,3
AZ020130393672,2/20/2013,Ella Dwyer0Gray,France,Auvergne0Rhône0Alpes,Meyzieu,Central,Consumer,Economy,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",0,54,4,3
AZ020130393672,2/20/2013,Ella Dwyer0Gray,France,Auvergne0Rhône0Alpes,Meyzieu,Central,Consumer,Economy,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack",0,48,5,3
AZ020130393672,2/20/2013,Ella Dwyer0Gray,France,Auvergne0Rhône0Alpes,Meyzieu,Central,Consumer,Economy,Technology,Accessories,"Logitech Flash Drive, USB",0,154,46,5
AZ020130393672,2/20/2013,Ella Dwyer0Gray,France,Auvergne0Rhône0Alpes,Meyzieu,Central,Consumer,Economy,Technology,Phones,"Samsung Speaker Phone, with Caller ID",0.2,419,44,4
AZ0201306918835,2/20/2013,Skye Hammond,Germany,North Rhine0Westphalia,Solingen,Central,Corporate,Economy Plus,Technology,Copiers,"Hewlett Fax and Copier, Digital",0,1348,445,7
AZ0201303797817,2/21/2013,James Groom,Italy,Veneto,Venice,South,Corporate,Economy Plus,Office Supplies,Art,"Sanford Highlighters, Easy0Erase",0,48,2,3
AZ0201303797817,2/21/2013,James Groom,Italy,Veneto,Venice,South,Corporate,Economy Plus,Office Supplies,Art,"Stanley Markers, Fluorescent",0,47,16,2
AZ0201303797817,2/21/2013,James Groom,Italy,Veneto,Venice,South,Corporate,Economy Plus,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",0,54,17,4
AZ0201304391469,2/22/2013,Audrey Knowles,Germany,Hamburg,Hamburg,Central,Consumer,Economy,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",0,312,147,11
AZ0201309251639,2/22/2013,Hershel Snyder,Germany,Baden0Württemberg,Mannheim,Central,Corporate,Economy,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",0,97,4,2
AZ0201301571191,2/22/2013,Sarah Cross,United Kingdom,England,Leeds,North,Consumer,Economy Plus,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",0,2478,1041,5
AZ0201306652500,2/22/2013,Paige Hopley,Italy,Apulia,Bari,South,Consumer,Economy,Office Supplies,Art,"Boston Pencil Sharpener, Fluorescent",0,58,8,2
AZ0201306652500,2/22/2013,Paige Hopley,Italy,Apulia,Bari,South,Consumer,Economy,Office Supplies,Binders,"Acco Index Tab, Durable",0,27,6,3
AZ0201302275252,2/23/2013,Herbert Harrell,France,Ile0de0France,Livry0Gargan,Central,Home Office,Economy,Office Supplies,Art,"BIC Pens, Blue",0,57,6,4
AZ0201305265253,2/23/2013,Harriet Chadwick,Spain,Basque Country,Vitoria,South,Corporate,Economy,Technology,Machines,"Panasonic Printer, Red",0.1,475,26,2
AZ0201301271613,2/23/2013,Mason Porter,Italy,Tuscany,Florence,South,Corporate,Priority,Furniture,Furnishings,"Tenex Clock, Duo Pack",0,101,38,2
AZ0201301271613,2/23/2013,Mason Porter,Italy,Tuscany,Florence,South,Corporate,Priority,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",0,147,65,6
AZ0201301271613,2/23/2013,Mason Porter,Italy,Tuscany,Florence,South,Corporate,Priority,Technology,Phones,"Cisco Audio Dock, Cordless",0.4,222,100,2
AZ0201305594032,2/25/2013,Mark Burkett,United Kingdom,Scotland,Edinburgh,North,Home Office,Economy,Technology,Accessories,"Enermax Mouse, Bluetooth",0,161,19,4
AZ020130997141,2/25/2013,Harrison Crawford,United Kingdom,England,Maidenhead,North,Home Office,Economy Plus,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11",0,112,40,4
AZ020130997141,2/25/2013,Harrison Crawford,United Kingdom,England,Maidenhead,North,Home Office,Economy Plus,Office Supplies,Storage,"Rogers Lockers, Single Width",0,423,186,2
AZ0201303667300,2/25/2013,Naomi Hancock,France,Aquitaine0Limousin0Poitou0Charentes,Bordeaux,Central,Corporate,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Clear",0,23,6,2
AZ0201302495842,2/25/2013,Nathan Niland,Germany,North Rhine0Westphalia,Duisburg,Central,Consumer,Economy Plus,Office Supplies,Storage,"Tenex Trays, Blue",0.1,98,12,2
